id_video_anonimizado,text,discordancia_misoginia,discordancia_toxicidade,misoginia_1,misoginia_2,misoginia_3,categoria_misoginia_1,categoria_misoginia_2,categoria_misoginia_3,toxicidade_1,toxicidade_2,toxicidade_3,categoria_toxicidade_1,categoria_toxicidade_2,categoria_toxicidade_3
video_6627,SEU SENTIMENTO PRA MULHER NÃO IMPORTA Clique no link e me siga no novo Instagram  :https://www.instagram.com/sedutorafro22TENHA A MULHER QUE QUISER AUMENTANDO SEU VSM:https://sedutorafro.com.br/aulaodevsm/,False,True,1,1,1,2.3,2.1,2.1,0,1,1,0.0,1.3,1.3
video_6633,Elas são interesseiras? | Thiago Schutz #shorts #relacionamento #responsabilidade #reflexão #amor,True,False,1,0,0,2.1,0,30.12,0,0,0,0.0,0.0,30.12
video_6636,"""CAUSO"" DO RICAÇO QUE SE SEPAROU E ARRUMOU UMA MODERNETE ""GP"". SÓ QUE ELE TINHA UM PLANO! Esse caso ocorreu há muito tempo. Tenho sérias dúvidas se a tática empregada por esse ricaço se aplicariam agora. Com o judiciário pró-mulher, tudo é possível para beneficiar elas. Foi justo? Acho que foi! E se fosse uma mulher no lugar desse homem, aposto como as mulheres estariam concordando.#relacionamento #casamento",False,True,1,1,1,2.1,3.1,3.1,1,0,1,1.3,0.0,1.3
video_6704,Derrubou casa de periguete o que esse homem merece? Homem derruba casa de periguete #homem #homens #motivacao #homemmoderno #homemdevalor,False,True,1,1,1,2.1,3.1,3.1,1,0,0,1.4,0.0,0
video_6713,"ESSE É O SEGREDO  #homemdealtovalor #seducao #homemalpha 👑 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa. "" ⚜️ Aprenda os segredos da conquista, desenvolva sua confiança e se torne o homem que as mulheres desejam. ✅️ Com dicas práticas e estratégias comprovadas, e um passo a passo para se tornar o verdadeiro protagonista de sua jornada amorosa. 🔥 Liberte o seu potencial e conquiste o coração das mulheres com o Método Alpha. Chegou a hora de se destacar!"" Instagram:   Tik Tok:  #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento",True,False,1,0,0,2.3,0,0.0,0,0,0,0.0,0.0,0
video_6726,Não pagou Lanche da Princesa! #homem #homens #motivacao #homemmoderno  #homemdevalor Namora 3 meses já quer Pensão #homem #homens #motivacao #homemmoderno  #homemdevalor,True,True,1,0,1,2.1,0,3.1,1,0,0,1.4,0.0,0
video_6811,"SEGREDOS PARA FAZER COM QUE ELE TE PERSIGA SEGREDOS PARA FAZER COM QUE ELE TE PERSIGA**Descubra os Segredos para Fazer com que Ele te Persiga – Dicas Práticas e Poderosas**  Você quer saber como se tornar a mulher que ele não consegue parar de pensar? Neste vídeo revelador, vamos explorar **segredos transformadores para fazer com que ele te persiga**. Desde o poder do mistério até a arte da comunicação intencional, você aprenderá estratégias que realmente funcionam. Prepare-se para insights baseados em análises red pill femininas, com foco em autoconfiança, vulnerabilidade estratégica e criação de conexões emocionais profundas.  📌 **Assista até o final para descobrir o segredo mais poderoso de todos – o verdadeiro game-changer para despertar o desejo e manter o interesse dele para sempre!**  👉 Se inscreva no canal *Red Pill Feminina*, curta, comente e compartilhe este vídeo com suas amigas.  **O que você vai aprender:**  - Por que a autenticidade e o domínio emocional são as verdadeiras armas secretas.  - Como o equilíbrio entre proximidade e distância cria desejo e conexão.  - O poder da comunicação clara e da feminilidade assertiva para conquistar respeito e admiração.  - Como criar experiências memoráveis e inspirar crescimento contínuo na vida dele.  📢 **Comente abaixo:** Qual dos segredos você acredita ser o mais poderoso?  🔔 **Se inscreva agora** e descubra como transformar sua vida amorosa com análises críticas e estratégias comprovadas.  #Relacionamentos #SegredosParaAtrair #RedPillFeminina #ConquisteOInteresse #DesenvolvimentoPessoal  ---Essa descrição segue boas práticas de SEO, utilizando palavras-chave estratégicas, uma chamada para ação forte e perguntas para engajamento, além de hashtags relevantes.**Palavras-chave (500 caracteres):**  segredos para fazer ele te perseguir, como fazer ele correr atrás de você, atração emocional, conquistar o interesse dele, despertar o desejo masculino, relacionamento red pill, análise red pill feminina, poder do mistério, independência emocional, comunicação assertiva, como ser irresistível, despertar a curiosidade dele, dicas de relacionamento, criar conexão emocional, autoconfiança feminina, vulnerabilidade estratégica, como manter um homem interessado, sedução inteligente, relacionamento saudável, autoestima elevada👨‍🎓Curso recomendadoO Poder do Chá de Sumiçohttps://go.hotmart.com/Y97146592T?ap=c8bcCreditos Da Criação Do VideoRoteiro; Feito com Chat gpthttps://chatgpt.com/imagens Geradas com piclumenhttps://piclumen.com Capa do video feito com o canvahttps://www.canva.com/imagens da capa, fonte seaarthttps://www.seaart.ai/ptEdição completa do video, efeitos e animaçõeshttps://www.capcut.com/Voz do Video Marcushttps://www.capcut.com/",False,True,0,0,0,0.0,0,0.0,0,1,1,0.0,3.1,3.1
video_6884,"Qual é a mulher ideal para o homem? Ele sonha em se casar com ela.#casamento  #casar #mulherbonita ✅Qual é a mulher ideal para o homem? Ele sonha em se casar com ela.Neste vídeo eu vou te explicar qual é a mulher ideal pra o homem, ele sonha em se casar com ela.Este vídeo é para mulher que busca ser uma parceira ideal para se casar com um homem e ter um relacionamento saudável e duradouro.Aqui você também vai saber mais sobre casamento, casar, mulher para casar, como conquistar um homem, como se trono a parceira ideal, a parceira dos sonhos dos homem.🔴GUIA DA MULHER AUTOCONFIANTE🔴https://karinefloriana.com.br/💎Comunidade Mulher Autoconfiante-Receba dicas no Telegramhttps://t.me/+gvhTCF_GHEA2Y2Qx🔴E-BOOK: GUIA PRÁTICO PARA AUMENTAR O AMOR-PRÓPRIO E MELHORAR A AUTOESTIMAhttps://pay.kiwify.com.br/SIiljFS🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤Qual é a mulher ideal para o homem? Ele sonha em se casar com ela.https://youtube.com/shorts/vVhEHsnVbBs🚨Videos que também podem te ajudar🚨➤Por que os homens esfriam ou se afastam de você? Aula 1https://youtu.be/_qNB7lmWWp0➤Por que os homens esfriam ou se afastam de você? Aula 2https://youtu.be/zzT6vXgU8V0➤COMO ME PREPARAR PARA AMAR E SER AMADAhttps://youtu.be/Vj_y7N2BCQk➤COMO SER FELIZ NO AMOR? PARTE 1https://youtu.be/KNv-l5899KU➤COMO FAZER O HOMEM SE APAIXONAR POR VOCÊ.  AULA 1/ A MENTE MASCULINA.https://youtu.be/8EnP_mLQeSc➤COMO FAZER O HOMEM SE APAIXONAR POR VOCÊ. AULA 2/ OS MAIORES ERROS QUE AS MULHERES COMETEMhttps://youtu.be/8EnP_mLQeSc➤COMO FAZER O HOMEM SE APAIXONAR POR VOCÊ .AULA 3 -DANÇA DA DUALIDADE FEMININAhttps://youtu.be/I7mwxZBNIdM➤COMO FAZER O HOMEM SE APAIXONAR POR VOCÊ. AULA -4 AÇÃOhttps://youtu.be/diEfQEneFMc===========================================================🔴 #relacionamentosfelizes #conquistaramor #comoconquistarumhomem #relacionamento #casar #casamento #mulher #parceira #ideal 🔻Me Encontre nas Redes Sociais🔻📸Instagram➤https://www.instagram.com/karinefloriana/📸Tiktok➤http://www.tiktok.com/ 🎬YouTube➤https://www.youtube.com/ 📸Linkedin➤www.linkedin.com/in/karinefloriana📸KWAI➤ https://kwai-video.com/u/ /n8XhvCfK",True,False,1,0,1,3.2,2.1,3.3,0,0,0,0.0,0.0,0
video_6894,“Se eu casar com um cara e ele ficar desempregado eu pulo fora sim” 🍷🗿 📕 - Antiotario🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,True,False,1,0,0,2.1,0,0.0,0,0,0,0.0,0.0,0
video_6897,"SE A MULHER GOSTA DISSO NEM CHEGUE PERTO | MARI VABO Corte do Episódio: MARI VABO - REDCAST 71!Canal: REDCAST OFICIAL👑 Deixe o seu like e se possível comente!- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 👑 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa. "" ⚜️ Aprenda os segredos da conquista, desenvolva sua confiança e se torne o homem que as mulheres desejam. ✅️ Com dicas práticas e estratégias comprovadas, e um passo a passo para se tornar o verdadeiro protagonista de sua jornada amorosa. 🔥 Liberte o seu potencial e conquiste o coração das mulheres com o Método Alpha. Chegou a hora de se destacar!"" Instagram:   Tik Tok:  #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento",True,True,0,1,1,0.0,4.2,4.2,0,1,1,0.0,1.4,1.4
video_7005,Mulher 😱Rodada encontrando amor ❤️,False,True,1,1,1,2.1,3.1,3.1,1,0,0,1.4,0.0,0
video_7046,As mães solteiras são um problema?| Thiago Schutz #shorts #relacionamento #mãe #reflexão #amor,True,False,1,0,0,2.1,0,0.0,0,0,0,0.0,0.0,0
video_706,ISSO É UMA MULHER QUE RESPEITA O AMRIDO #relacionamento #namoro #casamentonapraia #casal #masculino #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem,True,False,0,1,1,0.0,3.1,3.1,0,0,0,0.0,0.0,0
video_7070,Receita pra afastar o homem🤦🏽,True,False,0,1,1,0.0,3.4,3.4,0,0,0,0.0,0.0,0
video_7109,Quanto MENOS roupa...😟,True,True,1,0,0,2.1,0,0.0,1,0,0,1.4,0.0,0
video_7132,"Boy chamou p sair, pedi o pix pra pagar unha, cabelo, cílios e marquinha, boy não fez. 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",True,True,1,0,0,2.1,0,0.0,1,0,0,1.3,0.0,0
video_7158,"Seu marido é assim? #homem #homens #homemdevalor #homemmoderno #motivacao Se ela falar isso abre o olho homem Nunca mais seja enganado, saiba todos os truques usados por elas neste link 👉 hotm.art/Antitrouxa 👈#homem #homens #motivacao #homemmoderno  #homemdevalor",True,True,0,1,1,0.0,2.1,2.1,0,1,1,0.0,1.3,1.3
video_7187,Mulher e💲ao mesmo tempo💰😍,True,True,1,0,1,2.1,0,2.3,1,0,1,1.3,0.0,1.3
video_7233,Mulheres que querem um cara TOP 🤦🏽,True,True,1,1,0,2.1,2.1,0.0,0,1,0,0.0,1.4,0
video_7242,"Ele nunca vai admitir, mas esse sinal mostra que já te ama! Ele nunca vai admitir, mas esse sinal mostra que já te ama! 🔍 Você já se perguntou se aquele homem especial está realmente apaixonado por você? Neste vídeo, revelamos sinais sutis, mas poderosos, que demonstram o amor masculino, mesmo quando ele não admite! 💕 Descubra como os homens expressam sentimentos por meio de ações e linguagem corporal. 📢 Inscreva-se no canal Red Pill Feminina, curta e compartilhe! 💬 Comente: você já percebeu esses sinais?  #AmorMasculino #Relacionamentos #SinaisDeAmor #RedPillFeminina  ---### **Parte 03: Referências e Autores Citados**  - **Esther Perel** – *Inteligência Erótica*  - **Robert Greene** – *A Arte da Sedução*  - **Warren Farrell** – *Por Que os Homens São Como São* / *O Mito do Poder Masculino* / *O Novo Homem*  - **Jordan Peterson** – *12 Regras para a Vida*  - **Esther Vilar** – *O Homem Domado*  - **Robert Glover** – *No More Mr. Nice Guy*  - **Allan Pease** – *Desvendando os Segredos da Linguagem Corporal*  - **Lucy Brown** – Estudos sobre o cérebro apaixonado  - **Sherry Argov** – *Por Que os Homens Amam as Mulheres Poderosas*  - **John Gray** – *Homens São de Marte, Mulheres São de Vênus*  - **David Deida** – *O Caminho do Homem Superior*  - **Alain de Botton** – *Curso de Filosofia para o Amor*  - **Helen Fisher** – Pesquisas sobre amor romântico  ---### **Parte 04: Palavras-chave (500 caracteres)**  sinais de amor masculino, como saber se ele me ama, homem apaixonado sinais, psicologia masculina, linguagem corporal dos homens, comportamento masculino no amor, dicas de relacionamento, gestos de amor, sinais de paixão masculina, como entender os homens, como saber se ele gosta de mim, relacionamento saudável, expressões de amor dos homens, ciúmes saudável, amor verdadeiro, red pill feminina, como conquistar um homem, atração masculina, comportamento masculino apaixonadoGRUPO TELEGRAM👇https://bit.ly/CanalRedpillfemininahttps://go.hotmart.com/Y97146592T?ap=c8bcCreditos Da Criação Do VideoRoteiro; Feito com Chat gpthttps://chatgpt.com/imagens Geradas com piclumenhttps://piclumen.com Capa do video feito com o canvahttps://www.canva.com/imagens da capa, fonte seaarthttps://www.seaart.ai/ptEdição completa do video, efeitos e animaçõeshttps://www.capcut.com/Voz do Video Marcushttps://www.capcut.com/",True,False,1,1,0,3.2,2.1,0.0,0,0,0,0.0,0.0,0
video_7246,"Segundo ela: Dicionário Masculino | Qual a sua opinião? #rafaelaires #antiotario #redpillbrasil🔥 Pare de ser feito de Otário! 🔥📕 Manual AntiOtário✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa.",True,False,1,0,0,2.1,0,0.0,0,0,0,0.0,0.0,0
video_7253,Coisas que fazem os homens perderem o olhar de “minha mulher” 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,True,False,1,0,0,2.1,0,0.0,0,0,0,0.0,0.0,0
video_7255,"Se encontrar a mulher certa, case-se e construa seu império; caso contrário, permaneça solteiro.🍷🗿 Senhores…1. Obtenha o Mega Combo 📕2. Solicite sua entrada no grupo privado 🔐3. Desfrute de toda a sabedoria 🍷🗿Te espero lá ⤵🔗 - https://hotm.art/ComboManual",True,False,0,1,1,0.0,2.1,4.2,0,0,0,0.0,0.0,0
video_7309,Esposa me traia com o chefe. Vídeo completo no canal.,True,True,1,0,0,2.1,0,0.0,1,1,0,1.1,1.1,0
video_7315,Cara de 20 com mulher de 50🙅🏽,False,True,1,1,1,2.1,2.3,4.1,0,0,1,0.0,0.0,1.3
video_7416,"LUCIANA GIMENEZ É DIFÍCIL #SHORTS ⭐Seja membro para ter acesso a vídeos exclusívos por apenas $2,99 🤏     https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/join#hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:",False,True,0,0,0,0.0,0,0.0,0,1,1,0.0,1.4,1.4
video_7434,A int#ncão da roupa 🤦🏽😱,True,True,1,0,1,2.1,0,3.4,1,0,1,1.3,0.0,1.3
video_7438,"Pra Onde Olhar Na Hora do GARGA #shorts     #hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:",False,True,0,0,0,0.0,0,0.0,0,1,1,0.0,1.5,1.5
video_7456,"Torne-se uma ameaça para o sistema ► TURMA DE CARNAVAL: https://matheuscopini.com/Apenas sendo um homem tradicional e seguindo seus valores, você passa a ser uma grande ameaça ao sistema.► Capital Digital: https://matheuscopini.com/campanhas/masterclass?utm_source=youtube► Estoicismo diário: https://matheuscopini.com/estoicismodiario► Newsletter: Capital Society: https://capitalsociety.substack.com/subscribe#desenvolvimentopessoal #marketingdigital #criadordeconteudo Me encontre nas outras redes► Instagram   https://www.instagram.com/copini_alphalife/► Tiktok https://www.tiktok.com/    ► Spotify https://open.spotify.com/show/4YHh4JPSMSJzcR8HxsIFfEContato:Suporte para alunos: alphalifesuporte .comEmail comercial: alphalifecopini .comWhatsapp comercial: 54 81228453",False,True,0,0,0,0.0,0,0.0,0,1,1,0.0,3.1,3.1
video_7471,A DIFERENÇA ENTRE HOMENS E MULHERES #relacionamento #sedução #namoro #conquistarmulheres #homem,True,False,0,0,1,0.0,0,3.2,0,0,0,0.0,0.0,0
video_7487,FEMINISTA termina sem motivo e CHORA depois #mentalidadeblack #mestredablack #redpill #desenvolvimentopessoal #masculinidade ESSE CANAL trata da perspectiva MASCULINA do mundo moderno e DESENVOLVIMENTO PESSOAL opiniões sarcásticas e humoradaspeço respeito nos comentários,False,True,1,1,1,2.1,2.1,2.1,0,1,1,0.0,1.4,1.4
video_7502,Mulher Carinhosa ❤️❤️ é outro Nível 😍,True,False,0,1,1,0.0,3.4,3.4,0,0,0,0.0,0.0,0
video_7510,"VOVÔ REDPIL DEUS UMA RESPOSTA PARA A REPORTAGEM VEJAM ESSE VÍDEO! #memes #amelhorredpillvemdelas Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;VOVÔ REDPIL DEUS UMA RESPOSTA PARA A REPORTAGEM VEJAM ESSE VÍDEO!",True,True,0,0,1,0.0,0,4.2,0,0,1,0.0,0.0,3.1
video_7606,"SERÁ QUE VOCÊ ESTÁ SENDO MANIPULADA? #amor #conquistaramor #relacionamentosfelizes #manipulacao SERÁ QUE VOCÊ ESTÁ SENDO MANIPULADA?Neste vídeo eu vou te explicar como descobrir se o homem está me manipulando. Será que você está sendo manipulada?Vamos descobrir sinais que o homem manipula, como ele manipula, sobre homem manipulador e como manipular pessoas com palavras.Também vai saber como saber se o homem e manipulador com você dentro da relação afetiva.🔴GUIA DA MULHER AUTOCONFIANTE🔴https://karinefloriana.com.br/🔴COMO RECONQUISTAR O EX🔴https://pay.kiwify.com.br/B5bvtUE🔴E-BOOK: 10 SEGREDOS PODEROSOS PARA AUMENTAR O AMOR-PRÓPRIO E POTENCIALIZAR SUA ATRAÇÃOhttps://pay.hotmart.com/C83942882PINSCREVA-SE NO NOSSO CANAL PARA RECEBER MAIS CONSELHOS RELACIONADOS A RELACIONAMENTOS E TÉCNICAS DE SEDUÇÃO.🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔴Compartilhe esse vídeo : ➤SERÁ QUE VOCÊ ESTÁ SENDO MANIPULADA?https://youtube.com/shorts/VOHJ_ibBeDY🚨Videos que também podem te ajudar🚨➤COMO DESCOBRIR SE ELE TE QUER DE VERDADEhttps://youtu.be/KgiHeongySk➤COMO PARAR DE PENSAR NELE! 4 DICAS PARA MUDAR O PENSAMENTO E ESQUECER ELE.https://youtu.be/67d0yYyVIp8➤QUAIS SÃO AS CINCO PRINCIPAIS CARACTERÍSTICAS DE UM RELACIONAMENTO TÓXICOhttps://youtu.be/s4mve-Svf58➤3 ATITUDES QUE TODO HOMEM PROCURA EM UMA MULHER. SEJA DIFERENTE E IRRESISTÍVEL.https://youtu.be/4ldhbs-sq2E➤4 ATITUDES QUE AFASTAM OS HOMENShttps://youtu.be/sXr7rPLVb5Y➤4 COISAS QUE OS HOMENS ACHAM BONITO EM UMA MULHERhttps://youtu.be/2oARE1DH5Bw➤4 DICAS INFALÍVEIS DE COMO FAZER ELE SENTIR SUA FALTAhttps://youtu.be/p0Tp5mIxfsg➤SERÁ QUE ELE ME QUER? O HOMEM QUE TE QUER VAI FAZER ISTO.https://youtu.be/DzyypBZ0e6A➤3 COISAS QUE OS HOMENS AMAM NAS MULHERES. FAÇA ELE TE QUERERhttps://youtu.be/rMdqdIt8B6o➤GATILHOS VISUAIS QUE DEIXAM O HOMEM LOUCO, A ISCA PERFEITA.https://youtu.be/TUuBavtdsM0===========================================================🔴 #relacionamento  #manipulada   #manipulacao     #comoconquistarumhomem 🔻Me Encontre nas Redes Sociais🔻📸Instagram➤https://www.instagram.com/karinefloriana/📸Tiktok➤http://www.tiktok.com/ 🎬YouTube➤https://www.youtube.com/ 📸Linkedin➤www.linkedin.com/in/karinefloriana📸KWAI➤ https://kwai-video.com/u/ /n8XhvCfK",True,True,1,0,1,3.2,0,3.4,0,1,1,0.0,3.1,3.1
video_7639,"JULIANA DEPÕE EM DELEGACIA, MULHER ACUSA HOMEM DE ESTAR EXCITADO EM ÔNIBUS-JORNAL FATOS E REDFLAGS JULIANA DEPÕE EM DELEGACIA, MULHER ACUSA HOMEM DE ESTAR EXCITADO EM ÔNIBUS-JORNAL FATOS E REDFLAGS.▶KOTAI PROJECThttps://www.instagram.com/kotai.project/?igsh=MWtoMTJkM2Z3MDMweg%3D%3D# ▶ DINOXXhttps://dinoxx.com.br/redcast/▶ EDUCAÇÃO REALhttps://app.educareal.com/g/educacao-real/about?utm_source=organic&utm_campaign=organic_traffic&utm_medium=organic&utm_content=%7C%7Cnemu_J1A0SUKGdV.▶ 👮🏻‍♂️ INSTITUTO ÓLIVER CARREIRAS POLICIAIS 👮🏻‍♂️👨🏻‍💻 Site Oficial 👉🏻 https://institutooliver.com.br/ 👩🏻‍🎓 Curso EJA em 3 meses 👉🏻 https://go.hotmart.com/S28462720M 👨🏻‍🏫 Curso Superior Sequencial em 3 meses 👉🏻 https://go.hotmart.com/Y11127534P 📞 34-993004408📶  ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link: https://creators.insiderstore.com.br/Redcast▶ FTW SUPLEMENTOSUSE O CUMPOM ""REDFTW"" E GANHE 10% DE DESCONTOhttps://www.ftw.com.br/?parceiro=9755▶ LIVRO HACKEANDO O MERCADO SEXUALhttps://pay.kiwify.com.br/o0h7E4Y▶ INSTAGRAM DO HOST• Junior Masters:  ▶ INSTAGRAM DO REDCAST•   ▶ Junior Masters veste Insider 👕 Cupom: REDCAST15Link:https://www.insiderstore.com.br/?utm_medium=a64a8e2e&utm_campaign=FavoritosInsider&cupom=REDCASTBF&utm_source=influmkt-bf▶ LIVRO HACKEANDO O MERCADO SEXUALhttps://pay.kiwify.com.br/o0h7E4Y▶ INSTAGRAM DO HOST• Junior Masters:  ▶ INSTAGRAM DO REDCAST•   AS OPINIÕES, CONSIDERAÇÕES E COMENTÁRIOS EMITIDOS PELOS CONVIDADOS DO PROGRAMA, SERÃO ÚNICA E EXCLUSIVAMENTE RESPONSABILIDADE DE QUEM OS EMITIR.O REDCAST NÃO SE RESPONSABILIZA PELAS MESMAS.=====================================================Spotify: https://open.spotify.com/show/2qGNLUOtkA55qknCHicdoTYouTube Music: https://music.youtube.com/channel/UCeL1a4rpEA8UG9IQIewPccgAmazon Music: https://music.amazon.com.br/podcasts/5a492610-0c19-4087-9fde-a24f90421a10/redcastApple Podcasts: https://podcasts.apple.com/us/podcast/redcast/id1784860273",True,False,1,0,0,2.1,0,0.0,0,0,0,0.0,0.0,0
video_7648,“Jamais se relacione com pessoas que tiveram muitos relacionamentos” 🍷🗿 📕 - Antiotario🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,True,False,1,0,0,2.1,0,0.0,1,1,1,1.3,1.2,1.2
video_7649,NÃO NAMORE MULHER COM INSTAGRAM,False,True,1,1,1,2.1,4.1,4.1,0,1,1,0.0,1.4,1.4
video_7688,"Andressa ENSALSICHADA Urach na França #hackeandoamatrix Hoje no hackeando a matrix tem Andressa Urach tirando férias na França dizendo que quer se relacionar com os europeus.     ⭐Seja membro para ter acesso a vídeos exclusívos por apenas $2,99 🤏     https://www.youtube.com/channel/UCDrGZXd8k06ifz0-gccIn0w/join#hackeandoamatrix #morenotatuado #homemdealtovalor-----------------------------------------------------------------------------------------------------------Esse é um canal de opinião, onde analiso dinâmicas sociais entre homens e mulheres do ponto de vista de um homem.Meu compromisso é dar minha contribuição sincera e respeitosa sobre assuntos da atualidade que interessam ao homem de alto valor.Quando o homem começa a seguir o próprio caminho aprende que precisa se manter bem informado.💊DEIXE O LIKE!                       💊SE INSCREVA!             👉Compartilhe esse vídeo com alguém que vc gosta:O Que Estão Fazendo Com a Andressa Urach  Na França Já é COVARDIAhttps://youtu.be/PZ8i4APhM4g",True,True,1,0,0,2.1,0,0.0,1,0,0,1.4,0.0,0
video_7692,"É por isso que ele não te assume 1- Adquira o Antiotário 📕2- Domine as lições do nosso livro 3- Faça parte do nosso grupo privado.➡️ https://manualantiotario.com/AntiOtário, livro de desenvolvimento pessoal mais vendido do país. 🫡",False,True,0,0,0,0.0,0,0.0,0,0,1,0.0,0.0,3.2
video_7761,Mulher artigo de luxo 🤦🏽,False,True,1,1,1,2.1,3.1,2.3,1,0,1,1.3,0.0,1.3
video_7781,“É nessa inocência que a gente vai e tira tudo do cara” 🍷🗿 Senhores…1. Obtenha o Mega Combo 📕2. Solicite sua entrada no grupo privado 🔐3. Desfrute de toda a sabedoria 🍷🗿Te espero lá ⤵🔗 - https://hotm.art/ComboManual,True,False,1,0,0,2.1,0,0.0,0,0,0,0.0,0.0,0
video_7801,Ela queria sair comigo porém queria um pix de 200 pra comprar uma sandália 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,True,False,1,0,0,2.1,0,0.0,0,0,0,0.0,0.0,0
video_7806,3 Coisas que o homem alfa não faz por mulher nenhuma 👊🏽,True,True,1,0,0,3.2,0,0.0,0,1,1,0.0,1.3,1.3
video_788,"Para ter uma crença de merecimento alto, você tem que entregar. | Qual a sua opinião? #rafaelaires #antiotario #redpillbrasil🔥 Pare de ser feito de Otário! 🔥📕 Manual AntiOtário✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa.",True,False,1,0,0,2.1,0,0.0,0,0,0,0.0,0.0,0
video_7938,"O que fazer quando a amante é melhor que a esposa , estou desesperado. 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual",True,False,1,0,0,2.3,0,0.0,0,0,0,0.0,0.0,0
